"id";"skill";"skill_type"
5619.0;"Analyzing";"soft"
5626.0;"Analyzing";"soft"
5654.0;"Analyzing";"soft"
5661.0;"Analyzing";"soft"
5691.0;"Analyzing";"soft"
5703.0;"Analyzing";"soft"
5709.0;"Analyzing";"soft"
2656.0;"Artistic";"soft"
3361.0;"Artistic";"soft"
3801.0;"Artistic";"soft"
2.0;"Attention to detail";"soft"
12.0;"Attention to detail";"soft"
19.0;"Attention to detail";"soft"
67.0;"Attention to detail";"soft"
71.0;"Attention to detail";"soft"
77.0;"Attention to detail";"soft"
81.0;"Attention to detail";"soft"
84.0;"Attention to detail";"soft"
95.0;"Attention to detail";"soft"
99.0;"Attention to detail";"soft"
104.0;"Attention to detail";"soft"
112.0;"Attention to detail";"soft"
114.0;"Attention to detail";"soft"
119.0;"Attention to detail";"soft"
120.0;"Attention to detail";"soft"
123.0;"Attention to detail";"soft"
124.0;"Attention to detail";"soft"
128.0;"Attention to detail";"soft"
129.0;"Attention to detail";"soft"
133.0;"Attention to detail";"soft"
134.0;"Attention to detail";"soft"
138.0;"Attention to detail";"soft"
151.0;"Attention to detail";"soft"
178.0;"Attention to detail";"soft"
195.0;"Attention to detail";"soft"
219.0;"Attention to detail";"soft"
257.0;"Attention to detail";"soft"
259.0;"Attention to detail";"soft"
260.0;"Attention to detail";"soft"
283.0;"Attention to detail";"soft"
284.0;"Attention to detail";"soft"
298.0;"Attention to detail";"soft"
299.0;"Attention to detail";"soft"
316.0;"Attention to detail";"soft"
346.0;"Attention to detail";"soft"
358.0;"Attention to detail";"soft"
369.0;"Attention to detail";"soft"
395.0;"Attention to detail";"soft"
410.0;"Attention to detail";"soft"
415.0;"Attention to detail";"soft"
438.0;"Attention to detail";"soft"
440.0;"Attention to detail";"soft"
455.0;"Attention to detail";"soft"
458.0;"Attention to detail";"soft"
489.0;"Attention to detail";"soft"
521.0;"Attention to detail";"soft"
522.0;"Attention to detail";"soft"
571.0;"Attention to detail";"soft"
574.0;"Attention to detail";"soft"
608.0;"Attention to detail";"soft"
616.0;"Attention to detail";"soft"
617.0;"Attention to detail";"soft"
620.0;"Attention to detail";"soft"
624.0;"Attention to detail";"soft"
625.0;"Attention to detail";"soft"
633.0;"Attention to detail";"soft"
635.0;"Attention to detail";"soft"
637.0;"Attention to detail";"soft"
646.0;"Attention to detail";"soft"
676.0;"Attention to detail";"soft"
695.0;"Attention to detail";"soft"
704.0;"Attention to detail";"soft"
740.0;"Attention to detail";"soft"
810.0;"Attention to detail";"soft"
837.0;"Attention to detail";"soft"
839.0;"Attention to detail";"soft"
852.0;"Attention to detail";"soft"
854.0;"Attention to detail";"soft"
860.0;"Attention to detail";"soft"
871.0;"Attention to detail";"soft"
874.0;"Attention to detail";"soft"
883.0;"Attention to detail";"soft"
887.0;"Attention to detail";"soft"
888.0;"Attention to detail";"soft"
893.0;"Attention to detail";"soft"
894.0;"Attention to detail";"soft"
899.0;"Attention to detail";"soft"
900.0;"Attention to detail";"soft"
917.0;"Attention to detail";"soft"
931.0;"Attention to detail";"soft"
941.0;"Attention to detail";"soft"
954.0;"Attention to detail";"soft"
955.0;"Attention to detail";"soft"
969.0;"Attention to detail";"soft"
970.0;"Attention to detail";"soft"
978.0;"Attention to detail";"soft"
987.0;"Attention to detail";"soft"
1010.0;"Attention to detail";"soft"
1029.0;"Attention to detail";"soft"
1034.0;"Attention to detail";"soft"
1035.0;"Attention to detail";"soft"
1039.0;"Attention to detail";"soft"
1087.0;"Attention to detail";"soft"
1096.0;"Attention to detail";"soft"
1139.0;"Attention to detail";"soft"
1140.0;"Attention to detail";"soft"
1207.0;"Attention to detail";"soft"
1234.0;"Attention to detail";"soft"
1246.0;"Attention to detail";"soft"
1270.0;"Attention to detail";"soft"
1290.0;"Attention to detail";"soft"
1317.0;"Attention to detail";"soft"
1339.0;"Attention to detail";"soft"
1356.0;"Attention to detail";"soft"
1357.0;"Attention to detail";"soft"
1445.0;"Attention to detail";"soft"
1470.0;"Attention to detail";"soft"
1530.0;"Attention to detail";"soft"
1532.0;"Attention to detail";"soft"
1568.0;"Attention to detail";"soft"
1573.0;"Attention to detail";"soft"
1603.0;"Attention to detail";"soft"
1604.0;"Attention to detail";"soft"
1629.0;"Attention to detail";"soft"
1652.0;"Attention to detail";"soft"
1659.0;"Attention to detail";"soft"
1679.0;"Attention to detail";"soft"
1691.0;"Attention to detail";"soft"
1706.0;"Attention to detail";"soft"
1714.0;"Attention to detail";"soft"
1732.0;"Attention to detail";"soft"
1748.0;"Attention to detail";"soft"
1755.0;"Attention to detail";"soft"
1810.0;"Attention to detail";"soft"
1814.0;"Attention to detail";"soft"
1837.0;"Attention to detail";"soft"
1842.0;"Attention to detail";"soft"
1868.0;"Attention to detail";"soft"
1902.0;"Attention to detail";"soft"
1911.0;"Attention to detail";"soft"
1976.0;"Attention to detail";"soft"
1991.0;"Attention to detail";"soft"
2023.0;"Attention to detail";"soft"
2055.0;"Attention to detail";"soft"
2057.0;"Attention to detail";"soft"
2081.0;"Attention to detail";"soft"
2087.0;"Attention to detail";"soft"
2208.0;"Attention to detail";"soft"
2316.0;"Attention to detail";"soft"
2394.0;"Attention to detail";"soft"
2442.0;"Attention to detail";"soft"
2515.0;"Attention to detail";"soft"
2553.0;"Attention to detail";"soft"
2567.0;"Attention to detail";"soft"
2569.0;"Attention to detail";"soft"
2570.0;"Attention to detail";"soft"
2584.0;"Attention to detail";"soft"
2590.0;"Attention to detail";"soft"
2591.0;"Attention to detail";"soft"
2594.0;"Attention to detail";"soft"
2595.0;"Attention to detail";"soft"
2604.0;"Attention to detail";"soft"
2609.0;"Attention to detail";"soft"
2613.0;"Attention to detail";"soft"
2620.0;"Attention to detail";"soft"
2625.0;"Attention to detail";"soft"
2627.0;"Attention to detail";"soft"
2628.0;"Attention to detail";"soft"
2629.0;"Attention to detail";"soft"
2632.0;"Attention to detail";"soft"
2662.0;"Attention to detail";"soft"
2668.0;"Attention to detail";"soft"
2670.0;"Attention to detail";"soft"
2674.0;"Attention to detail";"soft"
2688.0;"Attention to detail";"soft"
2692.0;"Attention to detail";"soft"
2695.0;"Attention to detail";"soft"
2711.0;"Attention to detail";"soft"
2718.0;"Attention to detail";"soft"
2723.0;"Attention to detail";"soft"
2728.0;"Attention to detail";"soft"
2729.0;"Attention to detail";"soft"
2741.0;"Attention to detail";"soft"
2747.0;"Attention to detail";"soft"
2749.0;"Attention to detail";"soft"
2751.0;"Attention to detail";"soft"
2754.0;"Attention to detail";"soft"
2760.0;"Attention to detail";"soft"
2762.0;"Attention to detail";"soft"
2770.0;"Attention to detail";"soft"
2774.0;"Attention to detail";"soft"
2788.0;"Attention to detail";"soft"
2793.0;"Attention to detail";"soft"
2795.0;"Attention to detail";"soft"
2796.0;"Attention to detail";"soft"
2798.0;"Attention to detail";"soft"
2799.0;"Attention to detail";"soft"
2803.0;"Attention to detail";"soft"
2806.0;"Attention to detail";"soft"
2808.0;"Attention to detail";"soft"
2810.0;"Attention to detail";"soft"
2811.0;"Attention to detail";"soft"
2812.0;"Attention to detail";"soft"
2824.0;"Attention to detail";"soft"
2829.0;"Attention to detail";"soft"
2832.0;"Attention to detail";"soft"
2836.0;"Attention to detail";"soft"
2837.0;"Attention to detail";"soft"
2839.0;"Attention to detail";"soft"
2840.0;"Attention to detail";"soft"
2842.0;"Attention to detail";"soft"
2843.0;"Attention to detail";"soft"
2844.0;"Attention to detail";"soft"
2851.0;"Attention to detail";"soft"
2866.0;"Attention to detail";"soft"
2867.0;"Attention to detail";"soft"
2871.0;"Attention to detail";"soft"
2874.0;"Attention to detail";"soft"
2875.0;"Attention to detail";"soft"
2886.0;"Attention to detail";"soft"
2889.0;"Attention to detail";"soft"
2897.0;"Attention to detail";"soft"
2898.0;"Attention to detail";"soft"
2900.0;"Attention to detail";"soft"
2910.0;"Attention to detail";"soft"
2917.0;"Attention to detail";"soft"
2918.0;"Attention to detail";"soft"
2921.0;"Attention to detail";"soft"
2922.0;"Attention to detail";"soft"
2927.0;"Attention to detail";"soft"
2929.0;"Attention to detail";"soft"
2931.0;"Attention to detail";"soft"
2932.0;"Attention to detail";"soft"
2946.0;"Attention to detail";"soft"
2947.0;"Attention to detail";"soft"
2949.0;"Attention to detail";"soft"
2962.0;"Attention to detail";"soft"
2970.0;"Attention to detail";"soft"
2971.0;"Attention to detail";"soft"
2973.0;"Attention to detail";"soft"
2978.0;"Attention to detail";"soft"
2985.0;"Attention to detail";"soft"
2995.0;"Attention to detail";"soft"
2996.0;"Attention to detail";"soft"
3004.0;"Attention to detail";"soft"
3011.0;"Attention to detail";"soft"
3032.0;"Attention to detail";"soft"
3036.0;"Attention to detail";"soft"
3039.0;"Attention to detail";"soft"
3050.0;"Attention to detail";"soft"
3076.0;"Attention to detail";"soft"
3078.0;"Attention to detail";"soft"
3090.0;"Attention to detail";"soft"
3092.0;"Attention to detail";"soft"
3093.0;"Attention to detail";"soft"
3095.0;"Attention to detail";"soft"
3097.0;"Attention to detail";"soft"
3100.0;"Attention to detail";"soft"
3102.0;"Attention to detail";"soft"
3120.0;"Attention to detail";"soft"
3131.0;"Attention to detail";"soft"
3138.0;"Attention to detail";"soft"
3141.0;"Attention to detail";"soft"
3149.0;"Attention to detail";"soft"
3155.0;"Attention to detail";"soft"
3164.0;"Attention to detail";"soft"
3166.0;"Attention to detail";"soft"
3174.0;"Attention to detail";"soft"
3178.0;"Attention to detail";"soft"
3179.0;"Attention to detail";"soft"
3189.0;"Attention to detail";"soft"
3211.0;"Attention to detail";"soft"
3214.0;"Attention to detail";"soft"
3224.0;"Attention to detail";"soft"
3229.0;"Attention to detail";"soft"
3231.0;"Attention to detail";"soft"
3238.0;"Attention to detail";"soft"
3246.0;"Attention to detail";"soft"
3252.0;"Attention to detail";"soft"
3254.0;"Attention to detail";"soft"
3273.0;"Attention to detail";"soft"
3276.0;"Attention to detail";"soft"
3284.0;"Attention to detail";"soft"
3286.0;"Attention to detail";"soft"
3287.0;"Attention to detail";"soft"
3289.0;"Attention to detail";"soft"
3290.0;"Attention to detail";"soft"
3291.0;"Attention to detail";"soft"
3293.0;"Attention to detail";"soft"
3299.0;"Attention to detail";"soft"
3307.0;"Attention to detail";"soft"
3313.0;"Attention to detail";"soft"
3314.0;"Attention to detail";"soft"
3315.0;"Attention to detail";"soft"
3331.0;"Attention to detail";"soft"
3336.0;"Attention to detail";"soft"
3340.0;"Attention to detail";"soft"
3351.0;"Attention to detail";"soft"
3353.0;"Attention to detail";"soft"
3355.0;"Attention to detail";"soft"
3382.0;"Attention to detail";"soft"
3392.0;"Attention to detail";"soft"
3395.0;"Attention to detail";"soft"
3396.0;"Attention to detail";"soft"
3439.0;"Attention to detail";"soft"
3449.0;"Attention to detail";"soft"
3452.0;"Attention to detail";"soft"
3455.0;"Attention to detail";"soft"
3458.0;"Attention to detail";"soft"
3466.0;"Attention to detail";"soft"
3483.0;"Attention to detail";"soft"
3493.0;"Attention to detail";"soft"
3501.0;"Attention to detail";"soft"
3517.0;"Attention to detail";"soft"
3531.0;"Attention to detail";"soft"
3536.0;"Attention to detail";"soft"
3537.0;"Attention to detail";"soft"
3551.0;"Attention to detail";"soft"
3555.0;"Attention to detail";"soft"
3558.0;"Attention to detail";"soft"
3575.0;"Attention to detail";"soft"
3588.0;"Attention to detail";"soft"
3593.0;"Attention to detail";"soft"
3595.0;"Attention to detail";"soft"
3599.0;"Attention to detail";"soft"
3608.0;"Attention to detail";"soft"
3616.0;"Attention to detail";"soft"
3618.0;"Attention to detail";"soft"
3619.0;"Attention to detail";"soft"
3641.0;"Attention to detail";"soft"
3647.0;"Attention to detail";"soft"
3652.0;"Attention to detail";"soft"
3653.0;"Attention to detail";"soft"
3656.0;"Attention to detail";"soft"
3665.0;"Attention to detail";"soft"
3666.0;"Attention to detail";"soft"
3667.0;"Attention to detail";"soft"
3670.0;"Attention to detail";"soft"
3681.0;"Attention to detail";"soft"
3689.0;"Attention to detail";"soft"
3692.0;"Attention to detail";"soft"
3693.0;"Attention to detail";"soft"
3706.0;"Attention to detail";"soft"
3721.0;"Attention to detail";"soft"
3722.0;"Attention to detail";"soft"
3724.0;"Attention to detail";"soft"
3729.0;"Attention to detail";"soft"
3735.0;"Attention to detail";"soft"
3740.0;"Attention to detail";"soft"
3745.0;"Attention to detail";"soft"
3752.0;"Attention to detail";"soft"
3754.0;"Attention to detail";"soft"
3758.0;"Attention to detail";"soft"
3771.0;"Attention to detail";"soft"
3781.0;"Attention to detail";"soft"
3782.0;"Attention to detail";"soft"
3785.0;"Attention to detail";"soft"
3787.0;"Attention to detail";"soft"
3801.0;"Attention to detail";"soft"
3807.0;"Attention to detail";"soft"
3812.0;"Attention to detail";"soft"
3814.0;"Attention to detail";"soft"
3817.0;"Attention to detail";"soft"
3818.0;"Attention to detail";"soft"
3833.0;"Attention to detail";"soft"
3846.0;"Attention to detail";"soft"
3847.0;"Attention to detail";"soft"
3865.0;"Attention to detail";"soft"
3866.0;"Attention to detail";"soft"
3872.0;"Attention to detail";"soft"
3885.0;"Attention to detail";"soft"
3888.0;"Attention to detail";"soft"
3906.0;"Attention to detail";"soft"
3914.0;"Attention to detail";"soft"
3916.0;"Attention to detail";"soft"
3924.0;"Attention to detail";"soft"
3930.0;"Attention to detail";"soft"
3932.0;"Attention to detail";"soft"
3933.0;"Attention to detail";"soft"
3939.0;"Attention to detail";"soft"
3940.0;"Attention to detail";"soft"
3955.0;"Attention to detail";"soft"
3957.0;"Attention to detail";"soft"
3969.0;"Attention to detail";"soft"
3970.0;"Attention to detail";"soft"
3971.0;"Attention to detail";"soft"
3975.0;"Attention to detail";"soft"
3980.0;"Attention to detail";"soft"
3984.0;"Attention to detail";"soft"
3989.0;"Attention to detail";"soft"
4007.0;"Attention to detail";"soft"
4008.0;"Attention to detail";"soft"
4015.0;"Attention to detail";"soft"
4020.0;"Attention to detail";"soft"
4021.0;"Attention to detail";"soft"
4025.0;"Attention to detail";"soft"
4047.0;"Attention to detail";"soft"
4048.0;"Attention to detail";"soft"
4050.0;"Attention to detail";"soft"
4091.0;"Attention to detail";"soft"
4092.0;"Attention to detail";"soft"
4094.0;"Attention to detail";"soft"
4101.0;"Attention to detail";"soft"
4114.0;"Attention to detail";"soft"
4118.0;"Attention to detail";"soft"
4120.0;"Attention to detail";"soft"
4124.0;"Attention to detail";"soft"
4132.0;"Attention to detail";"soft"
4137.0;"Attention to detail";"soft"
4143.0;"Attention to detail";"soft"
4146.0;"Attention to detail";"soft"
4148.0;"Attention to detail";"soft"
4157.0;"Attention to detail";"soft"
4160.0;"Attention to detail";"soft"
4186.0;"Attention to detail";"soft"
4188.0;"Attention to detail";"soft"
4189.0;"Attention to detail";"soft"
4190.0;"Attention to detail";"soft"
4191.0;"Attention to detail";"soft"
4192.0;"Attention to detail";"soft"
4196.0;"Attention to detail";"soft"
4205.0;"Attention to detail";"soft"
4218.0;"Attention to detail";"soft"
4227.0;"Attention to detail";"soft"
4250.0;"Attention to detail";"soft"
4271.0;"Attention to detail";"soft"
4275.0;"Attention to detail";"soft"
4277.0;"Attention to detail";"soft"
4288.0;"Attention to detail";"soft"
4291.0;"Attention to detail";"soft"
4308.0;"Attention to detail";"soft"
4331.0;"Attention to detail";"soft"
4366.0;"Attention to detail";"soft"
4368.0;"Attention to detail";"soft"
4407.0;"Attention to detail";"soft"
4418.0;"Attention to detail";"soft"
4444.0;"Attention to detail";"soft"
4447.0;"Attention to detail";"soft"
4450.0;"Attention to detail";"soft"
4459.0;"Attention to detail";"soft"
4470.0;"Attention to detail";"soft"
4471.0;"Attention to detail";"soft"
4477.0;"Attention to detail";"soft"
4484.0;"Attention to detail";"soft"
4508.0;"Attention to detail";"soft"
4513.0;"Attention to detail";"soft"
4549.0;"Attention to detail";"soft"
4550.0;"Attention to detail";"soft"
4563.0;"Attention to detail";"soft"
4564.0;"Attention to detail";"soft"
4578.0;"Attention to detail";"soft"
4599.0;"Attention to detail";"soft"
4610.0;"Attention to detail";"soft"
4624.0;"Attention to detail";"soft"
4627.0;"Attention to detail";"soft"
4636.0;"Attention to detail";"soft"
4641.0;"Attention to detail";"soft"
4657.0;"Attention to detail";"soft"
4665.0;"Attention to detail";"soft"
4667.0;"Attention to detail";"soft"
4682.0;"Attention to detail";"soft"
4728.0;"Attention to detail";"soft"
4802.0;"Attention to detail";"soft"
4813.0;"Attention to detail";"soft"
4816.0;"Attention to detail";"soft"
4834.0;"Attention to detail";"soft"
4839.0;"Attention to detail";"soft"
4850.0;"Attention to detail";"soft"
4851.0;"Attention to detail";"soft"
4852.0;"Attention to detail";"soft"
4878.0;"Attention to detail";"soft"
4899.0;"Attention to detail";"soft"
4951.0;"Attention to detail";"soft"
4958.0;"Attention to detail";"soft"
5088.0;"Attention to detail";"soft"
5111.0;"Attention to detail";"soft"
5144.0;"Attention to detail";"soft"
5163.0;"Attention to detail";"soft"
5197.0;"Attention to detail";"soft"
5205.0;"Attention to detail";"soft"
5267.0;"Attention to detail";"soft"
5319.0;"Attention to detail";"soft"
5358.0;"Attention to detail";"soft"
5368.0;"Attention to detail";"soft"
5412.0;"Attention to detail";"soft"
5450.0;"Attention to detail";"soft"
5506.0;"Attention to detail";"soft"
5507.0;"Attention to detail";"soft"
5591.0;"Attention to detail";"soft"
5592.0;"Attention to detail";"soft"
5594.0;"Attention to detail";"soft"
5608.0;"Attention to detail";"soft"
5640.0;"Attention to detail";"soft"
5696.0;"Attention to detail";"soft"
5701.0;"Attention to detail";"soft"
3460.0;"Attentiveness";"soft"
414.0;"Brainstorming";"soft"
449.0;"Brainstorming";"soft"
670.0;"Brainstorming";"soft"
716.0;"Brainstorming";"soft"
748.0;"Brainstorming";"soft"
764.0;"Brainstorming";"soft"
1058.0;"Brainstorming";"soft"
1142.0;"Brainstorming";"soft"
1189.0;"Brainstorming";"soft"
2233.0;"Brainstorming";"soft"
2234.0;"Brainstorming";"soft"
2816.0;"Brainstorming";"soft"
2959.0;"Brainstorming";"soft"
3393.0;"Brainstorming";"soft"
3469.0;"Brainstorming";"soft"
4143.0;"Brainstorming";"soft"
4348.0;"Brainstorming";"soft"
4396.0;"Brainstorming";"soft"
62.0;"coaching";"soft"
68.0;"coaching";"soft"
99.0;"coaching";"soft"
134.0;"coaching";"soft"
174.0;"coaching";"soft"
302.0;"coaching";"soft"
324.0;"coaching";"soft"
422.0;"coaching";"soft"
523.0;"coaching";"soft"
564.0;"coaching";"soft"
588.0;"coaching";"soft"
647.0;"coaching";"soft"
652.0;"coaching";"soft"
653.0;"coaching";"soft"
679.0;"coaching";"soft"
693.0;"coaching";"soft"
703.0;"coaching";"soft"
704.0;"coaching";"soft"
714.0;"coaching";"soft"
756.0;"coaching";"soft"
787.0;"coaching";"soft"
903.0;"coaching";"soft"
1237.0;"coaching";"soft"
1244.0;"coaching";"soft"
1496.0;"coaching";"soft"
1518.0;"coaching";"soft"
1574.0;"coaching";"soft"
1645.0;"coaching";"soft"
1648.0;"coaching";"soft"
1653.0;"coaching";"soft"
1666.0;"coaching";"soft"
1725.0;"coaching";"soft"
1731.0;"coaching";"soft"
1739.0;"coaching";"soft"
1753.0;"coaching";"soft"
1854.0;"coaching";"soft"
1910.0;"coaching";"soft"
2036.0;"coaching";"soft"
2075.0;"coaching";"soft"
2120.0;"coaching";"soft"
2126.0;"coaching";"soft"
2132.0;"coaching";"soft"
2133.0;"coaching";"soft"
2226.0;"coaching";"soft"
2299.0;"coaching";"soft"
2371.0;"coaching";"soft"
2372.0;"coaching";"soft"
2384.0;"coaching";"soft"
2387.0;"coaching";"soft"
2403.0;"coaching";"soft"
2430.0;"coaching";"soft"
2451.0;"coaching";"soft"
2512.0;"coaching";"soft"
2536.0;"coaching";"soft"
2575.0;"coaching";"soft"
2635.0;"coaching";"soft"
2754.0;"coaching";"soft"
2755.0;"coaching";"soft"
2802.0;"coaching";"soft"
2803.0;"coaching";"soft"
2818.0;"coaching";"soft"
2880.0;"coaching";"soft"
2895.0;"coaching";"soft"
3036.0;"coaching";"soft"
3131.0;"coaching";"soft"
3599.0;"coaching";"soft"
3651.0;"coaching";"soft"
3750.0;"coaching";"soft"
3764.0;"coaching";"soft"
3786.0;"coaching";"soft"
3843.0;"coaching";"soft"
3860.0;"coaching";"soft"
3991.0;"coaching";"soft"
4090.0;"coaching";"soft"
4104.0;"coaching";"soft"
4108.0;"coaching";"soft"
4221.0;"coaching";"soft"
4228.0;"coaching";"soft"
4237.0;"coaching";"soft"
4241.0;"coaching";"soft"
4261.0;"coaching";"soft"
4278.0;"coaching";"soft"
4291.0;"coaching";"soft"
4306.0;"coaching";"soft"
4315.0;"coaching";"soft"
4317.0;"coaching";"soft"
4321.0;"coaching";"soft"
4328.0;"coaching";"soft"
4331.0;"coaching";"soft"
4334.0;"coaching";"soft"
4355.0;"coaching";"soft"
4429.0;"coaching";"soft"
4435.0;"coaching";"soft"
4449.0;"coaching";"soft"
4451.0;"coaching";"soft"
4457.0;"coaching";"soft"
4487.0;"coaching";"soft"
4492.0;"coaching";"soft"
4623.0;"coaching";"soft"
4659.0;"coaching";"soft"
4704.0;"coaching";"soft"
4733.0;"coaching";"soft"
4777.0;"coaching";"soft"
4785.0;"coaching";"soft"
4850.0;"coaching";"soft"
4867.0;"coaching";"soft"
5174.0;"coaching";"soft"
5196.0;"coaching";"soft"
5250.0;"coaching";"soft"
5265.0;"coaching";"soft"
5270.0;"coaching";"soft"
5439.0;"coaching";"soft"
5567.0;"coaching";"soft"
5618.0;"coaching";"soft"
2579.0;"Cognitive skills";"soft"
4.0;"Collaborate";"soft"
12.0;"Collaborate";"soft"
19.0;"Collaborate";"soft"
27.0;"Collaborate";"soft"
28.0;"Collaborate";"soft"
32.0;"Collaborate";"soft"
34.0;"Collaborate";"soft"
35.0;"Collaborate";"soft"
36.0;"Collaborate";"soft"
38.0;"Collaborate";"soft"
54.0;"Collaborate";"soft"
58.0;"Collaborate";"soft"
61.0;"Collaborate";"soft"
62.0;"Collaborate";"soft"
66.0;"Collaborate";"soft"
68.0;"Collaborate";"soft"
70.0;"Collaborate";"soft"
80.0;"Collaborate";"soft"
81.0;"Collaborate";"soft"
82.0;"Collaborate";"soft"
98.0;"Collaborate";"soft"
109.0;"Collaborate";"soft"
118.0;"Collaborate";"soft"
120.0;"Collaborate";"soft"
123.0;"Collaborate";"soft"
124.0;"Collaborate";"soft"
128.0;"Collaborate";"soft"
138.0;"Collaborate";"soft"
155.0;"Collaborate";"soft"
157.0;"Collaborate";"soft"
165.0;"Collaborate";"soft"
171.0;"Collaborate";"soft"
173.0;"Collaborate";"soft"
174.0;"Collaborate";"soft"
176.0;"Collaborate";"soft"
177.0;"Collaborate";"soft"
181.0;"Collaborate";"soft"
182.0;"Collaborate";"soft"
183.0;"Collaborate";"soft"
186.0;"Collaborate";"soft"
192.0;"Collaborate";"soft"
195.0;"Collaborate";"soft"
197.0;"Collaborate";"soft"
199.0;"Collaborate";"soft"
200.0;"Collaborate";"soft"
201.0;"Collaborate";"soft"
202.0;"Collaborate";"soft"
219.0;"Collaborate";"soft"
221.0;"Collaborate";"soft"
222.0;"Collaborate";"soft"
225.0;"Collaborate";"soft"
229.0;"Collaborate";"soft"
230.0;"Collaborate";"soft"
231.0;"Collaborate";"soft"
234.0;"Collaborate";"soft"
236.0;"Collaborate";"soft"
237.0;"Collaborate";"soft"
238.0;"Collaborate";"soft"
239.0;"Collaborate";"soft"
244.0;"Collaborate";"soft"
245.0;"Collaborate";"soft"
246.0;"Collaborate";"soft"
248.0;"Collaborate";"soft"
249.0;"Collaborate";"soft"
254.0;"Collaborate";"soft"
255.0;"Collaborate";"soft"
257.0;"Collaborate";"soft"
261.0;"Collaborate";"soft"
262.0;"Collaborate";"soft"
264.0;"Collaborate";"soft"
265.0;"Collaborate";"soft"
269.0;"Collaborate";"soft"
275.0;"Collaborate";"soft"
277.0;"Collaborate";"soft"
280.0;"Collaborate";"soft"
282.0;"Collaborate";"soft"
286.0;"Collaborate";"soft"
287.0;"Collaborate";"soft"
288.0;"Collaborate";"soft"
298.0;"Collaborate";"soft"
299.0;"Collaborate";"soft"
301.0;"Collaborate";"soft"
309.0;"Collaborate";"soft"
312.0;"Collaborate";"soft"
323.0;"Collaborate";"soft"
339.0;"Collaborate";"soft"
340.0;"Collaborate";"soft"
341.0;"Collaborate";"soft"
342.0;"Collaborate";"soft"
